label,sample,gp_to_fixed,start_to_end,uncertainty,linear_target_gain,linear_damage,linear_increased,mlp_target_gain,mlp_damage,mlp_increased
1,1062,-0.16520108057128646,0.6684027205719727,0.10920112522274787,2.257516874938212e-298,0.004615531710446041,1.0,3.376418268841921e-07,0.12402284902673466,1.0
1,1084,0.1817779436897149,0.06437811140623999,0.14185952239637922,0.0,5.423308468976984e-10,0.0,1.0055772692774885e-14,0.02287917943848239,1.0
1,1129,-0.2733952871922328,-0.08110623161347169,0.06052704164006245,0.0,0.03682867823312146,0.0,-1.4699924838262896e-21,0.0,0.0
1,1143,-0.14692377554513322,-0.12494387887630497,0.10077122452128946,0.0,0.27515304837333765,0.0,-9.367083022979719e-34,0.03619155480352845,0.0
1,1207,-0.1593883114482674,-0.08709035160176379,0.044189578030436064,0.0,0.0009658478132077907,0.0,-2.0538297775744263e-24,0.004278308727054259,0.0
1,1308,0.09225745556348845,0.04142957943944886,0.13160373813068496,0.0,0.45116683035787253,0.0,2.935239703454325e-11,0.09329192985857859,1.0
1,1369,0.18572124608892382,-0.11694074088939127,0.0801221016017084,0.0,0.03793373499446731,0.0,1.925295715082003e-15,0.15712658797229467,1.0
1,1423,0.22115331581635858,0.03724111586379125,0.0522358057272411,0.0,0.00016137957979250883,0.0,1.7361546783062266e-10,0.13147558432978357,1.0
1,1433,0.06362791764202536,-0.7487175191929341,0.09498823508461679,0.0,0.4777764524752582,0.0,2.468796051305988e-33,0.1220478556553088,1.0
1,1442,0.15425292319179018,0.5731035209912737,0.11724570150412136,0.0,4.472547057593479e-05,0.0,3.5986914294472734e-08,0.042285308806804894,1.0
1,1455,-0.06941608422180028,-0.35566146115201447,0.07733035272057262,0.0,0.00018419730580215843,0.0,-6.824077108200951e-28,0.0,0.0
1,1464,0.32039237297526946,0.775964627006773,0.12241951323368686,0.0,0.04239715053270038,0.0,1.2677986572433883e-15,0.03131819530306129,1.0
1,1488,-0.4447951675813142,-0.3877636605402133,0.12643649993629613,0.0,0.44403098911053346,0.0,9.971747947561349e-27,0.1628772710648081,1.0
1,1516,0.01918866920428408,0.014445209966276303,0.05132829769765678,0.0,0.0,0.0,-9.219472166314756e-26,0.0,0.0
1,1524,-0.13475343114906885,0.1250318068534761,0.09583104772772118,0.0,0.0,0.0,1.5630707136422218e-55,0.07753677222402439,1.0
1,1537,-0.5060054965019157,-0.26206042547575326,0.13009889647618467,0.0,0.0,0.0,3.924889242578851e-39,0.005615448008051638,1.0
1,1546,0.23157485927217808,-0.015420838319798617,0.15345385929940328,0.0,0.13018687425447095,0.0,9.81392690455224e-07,0.08814676908423513,1.0
1,1577,-0.45595791376079253,0.017651090343684506,0.15055832053555954,0.0,0.0,0.0,4.219536703576873e-24,0.1387337579886706,1.0
1,1594,-0.15543981784361088,0.8156855673027686,0.13530578198056975,0.0,0.10681177174408794,0.0,6.283277030463078e-10,0.013780336686495087,1.0
1,1604,-0.24780327073315228,-0.32510807022627997,0.09226584984468292,0.0,1.9513258684433765e-06,0.0,-3.381469941968394e-24,0.05129482980117078,0.0
1,1616,0.3875106169572675,0.7127923254967137,0.12905735306657953,0.0,0.3234348403475368,0.0,6.359016816010792e-14,0.3281375568936635,1.0
1,1619,0.31688202550246436,0.811240100747922,0.1444480107653511,8.306689572080278e-152,0.12172792737131892,1.0,7.225234227782591e-05,0.07498885639678068,1.0
1,1653,0.23997138624310443,0.42926548822433735,0.10457498342339393,0.0,0.08795911493197164,0.0,4.09795964743785e-08,0.40090469483287705,1.0
1,1658,0.4277348848801469,-0.03864345387102261,0.12489173191081612,0.0,0.3239525811510859,0.0,9.423385669034587e-26,0.006859262859825632,1.0
1,1680,0.40277630734294334,0.3253488288252903,0.12806943095917034,1.0,0.08867428353886249,1.0,0.003275147027347945,0.28211296596691154,1.0
1,1706,-0.27183056366946745,-0.0644627209394499,0.09501904675333876,0.0,0.0,0.0,-3.79089808921014e-32,0.039635911049033405,0.0
1,1708,0.04691206700699607,0.6560369720561781,0.10448994587534323,0.0,0.5545143709468079,0.0,1.3095442699708756e-08,0.06756617030715106,1.0
1,1714,-0.12949811448727225,-0.12965800658117693,0.05629986350743064,0.0,0.0,0.0,-5.215162056695307e-21,0.08810666443041608,0.0
1,1720,0.1567641942684499,0.1276460503362015,0.0756471444648139,0.0,0.03718148472025961,0.0,2.3372227223219826e-14,0.048253619553744284,1.0
1,1732,0.0960992501841334,0.8816042326327913,0.13029452444088332,0.9998455709947911,0.001881989636835224,1.0,-2.273327420800801e-06,0.13899418757337928,0.0
1,1742,0.43020750571188004,0.642757669679878,0.14271480264488975,0.0,0.0004345344481742064,0.0,0.008648473781357868,0.4187090719636075,1.0
1,1751,0.1592835792692407,0.2179224903033131,0.1399693319278141,5.510872358235297e-183,0.00839507438478356,1.0,2.6674355858139596e-08,0.002868447043021971,1.0
1,1754,0.3299776411667509,0.1322940891960097,0.1364586598700395,0.0,0.048044599544920234,0.0,4.70635655684534e-10,0.07550947824004531,1.0
1,1792,-0.09830570745442341,0.7895713983827422,0.12270674528324031,0.0,0.0,0.0,1.5573914224164934e-09,0.13054357480744097,1.0
1,1794,0.21712226425031228,0.3302103510715744,0.12569424175349425,0.0,0.4401554165949121,0.0,1.2525136795719997e-09,0.0,1.0
1,1796,0.019112601790928427,0.26017891798213133,0.1409577261796066,3.9999155535374183e-234,0.005247319862890731,1.0,1.3272558761680905e-07,0.19183489633654005,1.0
1,1821,-0.1740314096738234,-0.5506377932905908,0.09176548736508246,0.0,0.19245595351002057,0.0,3.592260519824103e-18,0.08069447553569177,1.0
1,1844,0.3806979822596538,0.7098432290248966,0.10479114700635156,0.0,0.15513317397507828,0.0,9.486296810054207e-08,0.19597055655411516,1.0
1,1851,-0.09047299290638755,0.11373614081245657,0.051635898149515594,0.0,0.16972157680897987,0.0,-3.007619813267906e-05,0.31775112369247527,0.0
1,1877,0.059690756933933914,-0.0920926195746282,0.086034326247435,0.0,0.48880115242793754,0.0,-4.5032779738580426e-27,0.12177494150926968,0.0
1,1891,0.35472988438765596,0.5453499009625383,0.10526870509977254,0.0,0.5191425753143055,0.0,0.0002546137613181166,0.33492526745121926,1.0
